Wavelength (nm)	Reflectance
1859	0.7725362
1860	0.7725904
1861	0.7726109
1862	0.7725988
1863	0.7725544
1864	0.7724779
1865	0.7723692
1866	0.7722317
1867	0.7720636
1868	0.7718641
1869	0.7716334
1870	0.7713714
1871	0.771078
1872	0.7707533
1873	0.7703972
1874	0.7700096
1875	0.7695905
1876	0.7691338
1877	0.7686432
1878	0.7681201
1879	0.7675642
1880	0.7669754
1881	0.766361
1882	0.7657158
1883	0.765038
1884	0.7643271
1885	0.7635833
1886	0.7627971
1887	0.7619745
1888	0.7611171
1889	0.7602249
1890	0.7592974
1891	0.7583448
1892	0.7573594
1893	0.7563388
1894	0.7552823
1895	0.7541895
1896	0.7530603
1897	0.7518939
1898	0.7506903
1899	0.7494487
1900	0.7481689
1901	0.7468364
1902	0.7454606
1903	0.7440439
1904	0.7425862
1905	0.7410865
1906	0.7395603
1907	0.7379959
1908	0.7363886
1909	0.7347384
1910	0.7330444
1911	0.7312883
1912	0.7294817
1913	0.7276278
1914	0.7257266
1915	0.723777
1916	0.7217982
1917	0.7197749
1918	0.7177024
1919	0.7155796
1920	0.7134055
1921	0.7111788
1922	0.7088996
1923	0.7065665
1924	0.7041787
1925	0.7017352
1926	0.6992096
1927	0.6966195
1928	0.6939694
1929	0.6912581
1930	0.688484
1931	0.6856749
1932	0.6828096
1933	0.6798803
1934	0.676885
1935	0.6738241
1936	0.6706957
1937	0.6674986
1938	0.6642308
1939	0.6608925
1940	0.6574818
1941	0.6539633
1942	0.6503597
1943	0.6466771
1944	0.6429158
1945	0.6390736
1946	0.6351868
1947	0.6312266
1948	0.627184
1949	0.6230569
1950	0.6188437
1951	0.6145297
1952	0.610124
1953	0.6056273
1954	0.6010383
1955	0.5963545
1956	0.591558
1957	0.5866593
1958	0.5816617
1959	0.5765636
1960	0.5713624
1961	0.5660948
1962	0.560733
1963	0.5552671
1964	0.5496944
1965	0.5440163
1966	0.5382304
1967	0.5323355
1968	0.5263293
1969	0.5202135
1970	0.5139857
1971	0.507584
1972	0.5010513
1973	0.4944002
1974	0.4876331
1975	0.4807483
1976	0.473812
1977	0.466775
1978	0.4596241
1979	0.452358
1980	0.4449769
1981	0.4374798
1982	0.4298708
1983	0.4221492
1984	0.4143162
1985	0.4063716
1986	0.3982433
1987	0.3899873
1988	0.3816251
1989	0.3731593
1990	0.3645912
1991	0.3560098
1992	0.3473575
1993	0.3386182
1994	0.3297942
1995	0.3208945
1996	0.3119224
1997	0.3028835
1998	0.2937821
1999	0.2846289
2000	0.2754289
